code_muni,tse_code,mun_name,uf,ano,election_year,party_winner,margin_pct
4204608,80896,Criciúma,SC,2020,2016,PSDB,0.6396711146068649
4204608,80896,Criciúma,SC,2021,2020,PSDB,0.6153877241727709
4204608,80896,Criciúma,SC,2022,2020,PSDB,0.6153877241727709
4204608,80896,Criciúma,SC,2023,2020,PSDB,0.6153877241727709
4204707,80918,Cunha Porã,SC,2015,2012,PMDB,0.04545454545454545
4204707,80918,Cunha Porã,SC,2016,2012,PMDB,0.04545454545454545
4204707,80918,Cunha Porã,SC,2017,2016,PMDB,0.01200269723533378
4204707,80918,Cunha Porã,SC,2018,2016,PMDB,0.01200269723533378
4204707,80918,Cunha Porã,SC,2019,2016,PMDB,0.01200269723533378
4204707,80918,Cunha Porã,SC,2020,2016,PMDB,0.01200269723533378
4204707,80918,Cunha Porã,SC,2021,2020,PSDB,0.2510181916915558
4204707,80918,Cunha Porã,SC,2022,2020,PSDB,0.2510181916915558
4204707,80918,Cunha Porã,SC,2023,2020,PSDB,0.2510181916915558
4204756,81620,Cunhataí,SC,2015,2012,PSD,0.00756620428751576
4204756,81620,Cunhataí,SC,2016,2012,PSD,0.00756620428751576
4204756,81620,Cunhataí,SC,2017,2016,PMDB,0.1097634930260764
4204756,81620,Cunhataí,SC,2018,2016,PMDB,0.1097634930260764
4204756,81620,Cunhataí,SC,2019,2016,PMDB,0.1097634930260764
4204756,81620,Cunhataí,SC,2020,2016,PMDB,0.1097634930260764
4204756,81620,Cunhataí,SC,2021,2020,MDB,0.184549356223176
4204756,81620,Cunhataí,SC,2022,2020,MDB,0.184549356223176
4204756,81620,Cunhataí,SC,2023,2020,MDB,0.184549356223176
4204806,80934,Curitibanos,SC,2015,2012,PMDB,0.23608076217113888
4204806,80934,Curitibanos,SC,2016,2012,PMDB,0.23608076217113888
4204806,80934,Curitibanos,SC,2017,2016,PMDB,0.48905984613847536
4204806,80934,Curitibanos,SC,2018,2016,PMDB,0.48905984613847536
4204806,80934,Curitibanos,SC,2019,2016,PMDB,0.48905984613847536
4204806,80934,Curitibanos,SC,2020,2016,PMDB,0.48905984613847536
4204806,80934,Curitibanos,SC,2021,2020,MDB,0.23375702877663848
4204806,80934,Curitibanos,SC,2022,2020,MDB,0.23375702877663848
4204806,80934,Curitibanos,SC,2023,2020,MDB,0.23375702877663848
4204905,80950,Descanso,SC,2015,2012,PMDB,0.08949416342412451
4204905,80950,Descanso,SC,2016,2012,PMDB,0.08949416342412451
4204905,80950,Descanso,SC,2017,2016,PT,0.02934764380345463
4204905,80950,Descanso,SC,2018,2016,PT,0.02934764380345463
4204905,80950,Descanso,SC,2019,2016,PT,0.02934764380345463
4204905,80950,Descanso,SC,2020,2016,PT,0.02934764380345463
4204905,80950,Descanso,SC,2021,2020,PT,0.02387041773231031
4204905,80950,Descanso,SC,2022,2020,PT,0.02387041773231031
4204905,80950,Descanso,SC,2023,2020,PT,0.02387041773231031
4205001,80977,Dionísio Cerqueira,SC,2015,2012,PT,0.0708816451542332
4205001,80977,Dionísio Cerqueira,SC,2016,2012,PT,0.0708816451542332
4205001,80977,Dionísio Cerqueira,SC,2017,2016,PMDB,0.13792363792363793
4205001,80977,Dionísio Cerqueira,SC,2018,2016,PMDB,0.13792363792363793
4205001,80977,Dionísio Cerqueira,SC,2019,2016,PMDB,0.13792363792363793
4205001,80977,Dionísio Cerqueira,SC,2020,2016,PMDB,0.13792363792363793
4205001,80977,Dionísio Cerqueira,SC,2021,2020,MDB,0.33810110974106045
4205001,80977,Dionísio Cerqueira,SC,2022,2020,MDB,0.33810110974106045
4205001,80977,Dionísio Cerqueira,SC,2023,2020,MDB,0.33810110974106045
4205100,80993,Dona Emma,SC,2015,2012,PT,0.12420262664165103
4205100,80993,Dona Emma,SC,2016,2012,PT,0.12420262664165103
4205100,80993,Dona Emma,SC,2017,2016,PMDB,0.00211864406779661
4205100,80993,Dona Emma,SC,2018,2016,PMDB,0.00211864406779661
4205100,80993,Dona Emma,SC,2019,2016,PMDB,0.00211864406779661
4205100,80993,Dona Emma,SC,2020,2016,PMDB,0.00211864406779661
4205100,80993,Dona Emma,SC,2021,2020,MDB,0.03344358691657478
4205100,80993,Dona Emma,SC,2022,2020,MDB,0.03344358691657478
4205100,80993,Dona Emma,SC,2023,2020,MDB,0.03344358691657478
4205159,80080,Doutor Pedrinho,SC,2015,2012,PP,0.2573007103393844
4205159,80080,Doutor Pedrinho,SC,2016,2012,PP,0.2573007103393844
4205159,80080,Doutor Pedrinho,SC,2017,2016,PMDB,0.04559270516717325
4205159,80080,Doutor Pedrinho,SC,2018,2016,PMDB,0.04559270516717325
4205159,80080,Doutor Pedrinho,SC,2019,2016,PMDB,0.04559270516717325
4205159,80080,Doutor Pedrinho,SC,2020,2016,PMDB,0.04559270516717325
4205159,80080,Doutor Pedrinho,SC,2021,2020,PP,0.15569823434991975
4205159,80080,Doutor Pedrinho,SC,2022,2020,PP,0.15569823434991975
4205159,80080,Doutor Pedrinho,SC,2023,2020,PP,0.15569823434991975
4205175,81426,Entre Rios,SC,2015,2012,PMDB,0.02967848309975268
4205175,81426,Entre Rios,SC,2016,2012,PMDB,0.02967848309975268
4205175,81426,Entre Rios,SC,2017,2016,PP,0.1127990884922142
4205175,81426,Entre Rios,SC,2018,2016,PP,0.1127990884922142
4205175,81426,Entre Rios,SC,2019,2016,PP,0.1127990884922142
4205175,81426,Entre Rios,SC,2020,2016,PP,0.1127990884922142
4205175,81426,Entre Rios,SC,2021,2020,MDB,0.00408011869436201
4205175,81426,Entre Rios,SC,2022,2020,MDB,0.00408011869436201
4205175,81426,Entre Rios,SC,2023,2020,MDB,0.00408011869436201
4205191,81167,Ermo,SC,2015,2012,PSD,0.1263157894736842
4205191,81167,Ermo,SC,2016,2012,PSD,0.1263157894736842
4205191,81167,Ermo,SC,2017,2016,PSD,0.00357852882703777
4205191,81167,Ermo,SC,2018,2016,PSD,0.00357852882703777
4205191,81167,Ermo,SC,2019,2016,PSD,0.00357852882703777
4205191,81167,Ermo,SC,2020,2016,PSD,0.00357852882703777
4205191,81167,Ermo,SC,2021,2020,MDB,0.01655795283492223
4205191,81167,Ermo,SC,2022,2020,MDB,0.01655795283492223
4205191,81167,Ermo,SC,2023,2020,MDB,0.01655795283492223
4205209,81019,Erval Velho,SC,2015,2012,PMDB,0.05391718796544534
4205209,81019,Erval Velho,SC,2016,2012,PMDB,0.05391718796544534
4205209,81019,Erval Velho,SC,2017,2016,PMDB,0.06132344552196235
4205209,81019,Erval Velho,SC,2018,2016,PMDB,0.06132344552196235
4205209,81019,Erval Velho,SC,2019,2016,PMDB,0.06132344552196235
4205209,81019,Erval Velho,SC,2020,2016,PMDB,0.06132344552196235
4205209,81019,Erval Velho,SC,2021,2020,PP,0.04548139397519196
4205209,81019,Erval Velho,SC,2022,2020,PP,0.04548139397519196
4205209,81019,Erval Velho,SC,2023,2020,PP,0.04548139397519196
4205308,81035,Faxinal Dos Guedes,SC,2015,2012,PSD,0.05512249443207127
4205308,81035,Faxinal Dos Guedes,SC,2016,2012,PSD,0.05512249443207127
4205308,81035,Faxinal Dos Guedes,SC,2017,2016,PMDB,0.05368934826299167
4205308,81035,Faxinal Dos Guedes,SC,2018,2016,PMDB,0.05368934826299167
4205308,81035,Faxinal Dos Guedes,SC,2019,2016,PMDB,0.05368934826299167
4205308,81035,Faxinal Dos Guedes,SC,2020,2016,PMDB,0.05368934826299167
4205308,81035,Faxinal Dos Guedes,SC,2021,2020,MDB,0.053964300539643
4205308,81035,Faxinal Dos Guedes,SC,2022,2020,MDB,0.053964300539643
4205308,81035,Faxinal Dos Guedes,SC,2023,2020,MDB,0.053964300539643
4205357,81604,Flor Do Sertão,SC,2015,2012,PSD,0.5070621468926554
4205357,81604,Flor Do Sertão,SC,2016,2012,PSD,0.5070621468926554
4205357,81604,Flor Do Sertão,SC,2017,2016,PSD,0.08873505349276274
4205357,81604,Flor Do Sertão,SC,2018,2016,PSD,0.08873505349276274
4205357,81604,Flor Do Sertão,SC,2019,2016,PSD,0.08873505349276274
4205357,81604,Flor Do Sertão,SC,2020,2016,PSD,0.08873505349276274
4205357,81604,Flor Do Sertão,SC,2021,2020,PSD,0.16250842886041808
4205357,81604,Flor Do Sertão,SC,2022,2020,PSD,0.16250842886041808
4205357,81604,Flor Do Sertão,SC,2023,2020,PSD,0.16250842886041808
4205407,81051,Florianópolis,SC,2015,2012,PSD,0.05280839144594299
4205407,81051,Florianópolis,SC,2016,2012,PSD,0.05280839144594299
4205407,81051,Florianópolis,SC,2017,2016,PMDB,0.00517660158126546
4205407,81051,Florianópolis,SC,2018,2016,PMDB,0.00517660158126546
4205407,81051,Florianópolis,SC,2019,2016,PMDB,0.00517660158126546
4205407,81051,Florianópolis,SC,2020,2016,PMDB,0.00517660158126546
4205407,81051,Florianópolis,SC,2021,2020,DEM,0.3533101370164903
4205407,81051,Florianópolis,SC,2022,2020,DEM,0.3533101370164903
4205407,81051,Florianópolis,SC,2023,2020,DEM,0.3533101370164903
4205431,80888,Formosa Do Sul,SC,2015,2012,PP,0.12677388836329234
4205431,80888,Formosa Do Sul,SC,2016,2012,PP,0.12677388836329234
4205431,80888,Formosa Do Sul,SC,2017,2016,PT,0.01759259259259259
4205431,80888,Formosa Do Sul,SC,2018,2016,PT,0.01759259259259259
4205431,80888,Formosa Do Sul,SC,2019,2016,PT,0.01759259259259259
4205431,80888,Formosa Do Sul,SC,2020,2016,PT,0.01759259259259259
4205431,80888,Formosa Do Sul,SC,2021,2020,PP,0.01699463327370304
4205431,80888,Formosa Do Sul,SC,2022,2020,PP,0.01699463327370304
4205431,80888,Formosa Do Sul,SC,2023,2020,PP,0.01699463327370304
4205456,81060,Forquilhinha,SC,2015,2012,PP,1
4205456,81060,Forquilhinha,SC,2016,2012,PP,1
4205456,81060,Forquilhinha,SC,2017,2016,PP,0.01186758276077451
4205456,81060,Forquilhinha,SC,2018,2016,PP,0.01186758276077451
4205456,81060,Forquilhinha,SC,2019,2016,PP,0.01186758276077451
4205456,81060,Forquilhinha,SC,2020,2016,PP,0.01186758276077451
4205456,81060,Forquilhinha,SC,2021,2020,PSD,0.161332421850724
4205456,81060,Forquilhinha,SC,2022,2020,PSD,0.161332421850724
4205456,81060,Forquilhinha,SC,2023,2020,PSD,0.161332421850724
4205506,81078,Fraiburgo,SC,2015,2012,PSD,0.1869006520905255
4205506,81078,Fraiburgo,SC,2016,2012,PSD,0.1869006520905255
4205506,81078,Fraiburgo,SC,2017,2016,PPS,0.01535098141723302
4205506,81078,Fraiburgo,SC,2018,2016,PPS,0.01535098141723302
4205506,81078,Fraiburgo,SC,2019,2016,PPS,0.01535098141723302
4205506,81078,Fraiburgo,SC,2020,2016,PPS,0.01535098141723302
4205506,81078,Fraiburgo,SC,2021,2020,DEM,0.00496539271742401
4205506,81078,Fraiburgo,SC,2022,2020,DEM,0.00496539271742401
4205506,81078,Fraiburgo,SC,2023,2020,DEM,0.00496539271742401
4205555,81329,Frei Rogério,SC,2015,2012,PMDB,0.2251984126984127
4205555,81329,Frei Rogério,SC,2016,2012,PMDB,0.2251984126984127
4205555,81329,Frei Rogério,SC,2017,2016,PP,0.05778648383937316
4205555,81329,Frei Rogério,SC,2018,2016,PP,0.05778648383937316
4205555,81329,Frei Rogério,SC,2019,2016,PP,0.05778648383937316
4205555,81329,Frei Rogério,SC,2020,2016,PP,0.05778648383937316
4205555,81329,Frei Rogério,SC,2021,2020,PP,0.0020703933747412
4205555,81329,Frei Rogério,SC,2022,2020,PP,0.0020703933747412
4205555,81329,Frei Rogério,SC,2023,2020,PP,0.0020703933747412
4205605,81094,Galvão,SC,2015,2012,PMDB,0.12709653373089824
4205605,81094,Galvão,SC,2016,2012,PMDB,0.12709653373089824
4205605,81094,Galvão,SC,2017,2016,PR,0.12062404870624048
4205605,81094,Galvão,SC,2018,2016,PR,0.12062404870624048
4205605,81094,Galvão,SC,2019,2016,PR,0.12062404870624048
4205605,81094,Galvão,SC,2020,2016,PR,0.12062404870624048
4205605,81094,Galvão,SC,2021,2020,PL,0.3694158075601375
4205605,81094,Galvão,SC,2022,2020,PL,0.3694158075601375
4205605,81094,Galvão,SC,2023,2020,PL,0.3694158075601375
4205704,81132,Garopaba,SC,2015,2012,PMDB,0.20303889151314752
4205704,81132,Garopaba,SC,2016,2012,PMDB,0.20303889151314752
4205704,81132,Garopaba,SC,2017,2016,PSD,0.1361137579711207
4205704,81132,Garopaba,SC,2018,2016,PSD,0.1361137579711207
4205704,81132,Garopaba,SC,2019,2016,PSD,0.1361137579711207
4205704,81132,Garopaba,SC,2020,2016,PSD,0.1361137579711207
4205704,81132,Garopaba,SC,2021,2020,PP,0.1811062860397238
4205704,81132,Garopaba,SC,2022,2020,PP,0.1811062860397238
4205704,81132,Garopaba,SC,2023,2020,PP,0.1811062860397238
4205803,81159,Garuva,SC,2015,2012,PSD,0.11175877143817958
4205803,81159,Garuva,SC,2016,2012,PSD,0.11175877143817958
4205803,81159,Garuva,SC,2017,2016,PMDB,0.1484133979726752
4205803,81159,Garuva,SC,2018,2016,PMDB,0.1484133979726752
4205803,81159,Garuva,SC,2019,2016,PMDB,0.1484133979726752
4205803,81159,Garuva,SC,2020,2016,PMDB,0.1484133979726752
4205803,81159,Garuva,SC,2021,2020,MDB,0.46877251981743934
4205803,81159,Garuva,SC,2022,2020,MDB,0.46877251981743934
4205803,81159,Garuva,SC,2023,2020,MDB,0.46877251981743934
4205902,81175,Gaspar,SC,2015,2012,PT,0.02642360904934386
4205902,81175,Gaspar,SC,2016,2012,PT,0.02642360904934386
4205902,81175,Gaspar,SC,2017,2016,PMDB,0.11479699501983624
4205902,81175,Gaspar,SC,2018,2016,PMDB,0.11479699501983624
4205902,81175,Gaspar,SC,2019,2016,PMDB,0.11479699501983624
4205902,81175,Gaspar,SC,2020,2016,PMDB,0.11479699501983624
4205902,81175,Gaspar,SC,2021,2020,MDB,0.43385597596469816
4205902,81175,Gaspar,SC,2022,2020,MDB,0.43385597596469816
4205902,81175,Gaspar,SC,2023,2020,MDB,0.43385597596469816
4206009,81116,Governador Celso Ramos,SC,2015,2012,DEM,0.00988852930600503
4206009,81116,Governador Celso Ramos,SC,2016,2012,DEM,0.00988852930600503
4206009,81116,Governador Celso Ramos,SC,2017,2016,PSD,0.23218928757150287
4206009,81116,Governador Celso Ramos,SC,2018,2016,PSD,0.23218928757150287
4206009,81116,Governador Celso Ramos,SC,2019,2016,PSD,0.23218928757150287
4206009,81116,Governador Celso Ramos,SC,2020,2016,PSD,0.23218928757150287
4206009,81116,Governador Celso Ramos,SC,2021,2020,PSD,0.21099799878186723
4206009,81116,Governador Celso Ramos,SC,2022,2020,PSD,0.21099799878186723
4206009,81116,Governador Celso Ramos,SC,2023,2020,PSD,0.21099799878186723
4206108,81191,Grão Pará,SC,2015,2012,PSD,0.0064614215127328
4206108,81191,Grão Pará,SC,2016,2012,PSD,0.0064614215127328
4206108,81191,Grão Pará,SC,2017,2016,PSD,0.05684853109500191
4206108,81191,Grão Pará,SC,2018,2016,PSD,0.05684853109500191
4206108,81191,Grão Pará,SC,2019,2016,PSD,0.05684853109500191
4206108,81191,Grão Pará,SC,2020,2016,PSD,0.05684853109500191
4206108,81191,Grão Pará,SC,2021,2020,PP,0.09234411996842937
4206108,81191,Grão Pará,SC,2022,2020,PP,0.09234411996842937
4206108,81191,Grão Pará,SC,2023,2020,PP,0.09234411996842937
4206207,81213,Gravatal,SC,2015,2012,PP,0.07724700618502435
4206207,81213,Gravatal,SC,2016,2012,PP,0.07724700618502435
4206207,81213,Gravatal,SC,2017,2016,PMDB,0.1012674940586216
4206207,81213,Gravatal,SC,2018,2016,PMDB,0.1012674940586216
4206207,81213,Gravatal,SC,2019,2016,PMDB,0.1012674940586216
4206207,81213,Gravatal,SC,2020,2016,PMDB,0.1012674940586216
4206207,81213,Gravatal,SC,2021,2020,PP,0.2031426953567384
4206207,81213,Gravatal,SC,2022,2020,PP,0.2031426953567384
4206207,81213,Gravatal,SC,2023,2020,PP,0.2031426953567384
4206306,81230,Guabiruba,SC,2015,2012,PP,0.25103954341622503
4206306,81230,Guabiruba,SC,2016,2012,PP,0.25103954341622503
4206306,81230,Guabiruba,SC,2017,2016,PP,0.05993541781523194
4206306,81230,Guabiruba,SC,2018,2016,PP,0.05993541781523194
4206306,81230,Guabiruba,SC,2019,2016,PP,0.05993541781523194
4206306,81230,Guabiruba,SC,2020,2016,PP,0.05993541781523194
4206306,81230,Guabiruba,SC,2021,2020,PP,0.0787746170678337
4206306,81230,Guabiruba,SC,2022,2020,PP,0.0787746170678337
4206306,81230,Guabiruba,SC,2023,2020,PP,0.0787746170678337
4206405,81256,Guaraciaba,SC,2015,2012,PSD,0.02831196581196581
4206405,81256,Guaraciaba,SC,2016,2012,PSD,0.02831196581196581
4206405,81256,Guaraciaba,SC,2017,2016,PSD,0.12442396313364056
4206405,81256,Guaraciaba,SC,2018,2016,PSD,0.12442396313364056
4206405,81256,Guaraciaba,SC,2019,2016,PSD,0.12442396313364056
4206405,81256,Guaraciaba,SC,2020,2016,PSD,0.12442396313364056
4206405,81256,Guaraciaba,SC,2021,2020,PSL,0.2173622257891921
4206405,81256,Guaraciaba,SC,2022,2020,PSL,0.2173622257891921
4206405,81256,Guaraciaba,SC,2023,2020,PSL,0.2173622257891921
4206504,81272,Guaramirim,SC,2015,2012,PSD,0.05678004535147392
4206504,81272,Guaramirim,SC,2016,2012,PSD,0.05678004535147392
4206504,81272,Guaramirim,SC,2017,2016,PP,0.00945262695097823
4206504,81272,Guaramirim,SC,2018,2016,PP,0.00945262695097823
4206504,81272,Guaramirim,SC,2019,2016,PP,0.00945262695097823
4206504,81272,Guaramirim,SC,2020,2016,PP,0.00945262695097823
4206504,81272,Guaramirim,SC,2021,2020,PP,0.48691285606363593
4206504,81272,Guaramirim,SC,2022,2020,PP,0.48691285606363593
4206504,81272,Guaramirim,SC,2023,2020,PP,0.48691285606363593
4206603,81299,Guarujá Do Sul,SC,2015,2012,PSDB,0.01920321008885067
4206603,81299,Guarujá Do Sul,SC,2016,2012,PSDB,0.01920321008885067
4206603,81299,Guarujá Do Sul,SC,2017,2016,PT,0.0951683748169839
4206603,81299,Guarujá Do Sul,SC,2018,2016,PT,0.0951683748169839
4206603,81299,Guarujá Do Sul,SC,2019,2016,PT,0.0951683748169839
4206603,81299,Guarujá Do Sul,SC,2020,2016,PT,0.0951683748169839
4206603,81299,Guarujá Do Sul,SC,2021,2020,PT,0.17600964436407474
4206603,81299,Guarujá Do Sul,SC,2022,2020,PT,0.17600964436407474
4206603,81299,Guarujá Do Sul,SC,2023,2020,PT,0.17600964436407474
4206652,80527,Guatambú,SC,2015,2012,PSD,0.15691736304549675
4206652,80527,Guatambú,SC,2016,2012,PSD,0.15691736304549675
4206652,80527,Guatambú,SC,2017,2016,PSDB,0.4325068870523416
4206652,80527,Guatambú,SC,2018,2016,PSDB,0.4325068870523416
4206652,80527,Guatambú,SC,2019,2016,PSDB,0.4325068870523416
4206652,80527,Guatambú,SC,2020,2016,PSDB,0.4325068870523416
4206652,80527,Guatambú,SC,2021,2020,PSDB,0.16462917685411574
4206652,80527,Guatambú,SC,2022,2020,PSDB,0.16462917685411574
4206652,80527,Guatambú,SC,2023,2020,PSDB,0.16462917685411574
4206702,81310,Herval D'oeste,SC,2015,2012,PSD,0.2397935953862498
4206702,81310,Herval D'oeste,SC,2016,2012,PSD,0.2397935953862498
4206702,81310,Herval D'oeste,SC,2017,2016,PR,0.24841011323096013
4206702,81310,Herval D'oeste,SC,2018,2016,PR,0.24841011323096013
4206702,81310,Herval D'oeste,SC,2019,2016,PR,0.24841011323096013
4206702,81310,Herval D'oeste,SC,2020,2016,PR,0.24841011323096013
4206702,81310,Herval D'oeste,SC,2021,2020,PP,0.02093977720077058
4206702,81310,Herval D'oeste,SC,2022,2020,PP,0.02093977720077058
4206702,81310,Herval D'oeste,SC,2023,2020,PP,0.02093977720077058
4206751,81400,Ibiam,SC,2015,2012,PMDB,0.08294392523364486
4206751,81400,Ibiam,SC,2016,2012,PMDB,0.08294392523364486
4206751,81400,Ibiam,SC,2017,2016,PP,0.05871886120996441
4206751,81400,Ibiam,SC,2018,2016,PP,0.05871886120996441
4206751,81400,Ibiam,SC,2019,2016,PP,0.05871886120996441
4206751,81400,Ibiam,SC,2020,2016,PP,0.05871886120996441
4206751,81400,Ibiam,SC,2021,2020,CIDADANIA,0.01827040194884287
4206751,81400,Ibiam,SC,2022,2020,CIDADANIA,0.01827040194884287
4206751,81400,Ibiam,SC,2023,2020,CIDADANIA,0.01827040194884287
4206801,81337,Ibicaré,SC,2015,2012,PSDB,0.10014513788098692
4206801,81337,Ibicaré,SC,2016,2012,PSDB,0.10014513788098692
4206801,81337,Ibicaré,SC,2017,2016,PMDB,0.2
4206801,81337,Ibicaré,SC,2018,2016,PMDB,0.2
4206801,81337,Ibicaré,SC,2019,2016,PMDB,0.2
4206801,81337,Ibicaré,SC,2020,2016,PMDB,0.2
4206801,81337,Ibicaré,SC,2021,2020,MDB,0.3650057937427578
4206801,81337,Ibicaré,SC,2022,2020,MDB,0.3650057937427578
4206801,81337,Ibicaré,SC,2023,2020,MDB,0.3650057937427578
4206900,81353,Ibirama,SC,2015,2012,PMDB,0.07332543978349121
4206900,81353,Ibirama,SC,2016,2012,PMDB,0.07332543978349121
4206900,81353,Ibirama,SC,2017,2016,PMDB,0.01785245471252297
4206900,81353,Ibirama,SC,2018,2016,PMDB,0.01785245471252297
4206900,81353,Ibirama,SC,2019,2016,PMDB,0.01785245471252297
4206900,81353,Ibirama,SC,2020,2016,PMDB,0.01785245471252297
4206900,81353,Ibirama,SC,2021,2020,MDB,0.5191996188661268
4206900,81353,Ibirama,SC,2022,2020,MDB,0.5191996188661268
4206900,81353,Ibirama,SC,2023,2020,MDB,0.5191996188661268
4207007,81370,Içara,SC,2015,2012,PT,0.05955056179775281
4207007,81370,Içara,SC,2016,2012,PT,0.05955056179775281
4207007,81370,Içara,SC,2017,2016,PMDB,0.2760668505597923
4207007,81370,Içara,SC,2018,2016,PMDB,0.2760668505597923
4207007,81370,Içara,SC,2019,2016,PMDB,0.2760668505597923
4207007,81370,Içara,SC,2020,2016,PMDB,0.2760668505597923
4207007,81370,Içara,SC,2021,2020,PP,0.09247261554902483
4207007,81370,Içara,SC,2022,2020,PP,0.09247261554902483
4207007,81370,Içara,SC,2023,2020,PP,0.09247261554902483
4207106,81396,Ilhota,SC,2015,2012,PSD,0.01259052924791086
4207106,81396,Ilhota,SC,2016,2012,PSD,0.01259052924791086
4207106,81396,Ilhota,SC,2017,2016,PMDB,0.28442490164313816
4207106,81396,Ilhota,SC,2018,2016,PMDB,0.28442490164313816
4207106,81396,Ilhota,SC,2019,2016,PMDB,0.28442490164313816
4207106,81396,Ilhota,SC,2020,2016,PMDB,0.28442490164313816
4207106,81396,Ilhota,SC,2021,2020,MDB,0.2129032258064516
4207106,81396,Ilhota,SC,2022,2020,MDB,0.2129032258064516
4207106,81396,Ilhota,SC,2023,2020,MDB,0.2129032258064516
4207205,81418,Imaruí,SC,2015,2012,PT,0.15292726197516265
4207205,81418,Imaruí,SC,2016,2012,PT,0.15292726197516265
4207205,81418,Imaruí,SC,2017,2016,PSD,0.4862258953168045
4207205,81418,Imaruí,SC,2018,2016,PSD,0.4862258953168045
4207205,81418,Imaruí,SC,2019,2016,PSD,0.4862258953168045
4207205,81418,Imaruí,SC,2020,2016,PSD,0.4862258953168045
4207205,81418,Imaruí,SC,2021,2020,PSL,0.02345713487852555
4207205,81418,Imaruí,SC,2022,2020,PSL,0.02345713487852555
4207205,81418,Imaruí,SC,2023,2020,PSL,0.02345713487852555
4207304,81434,Imbituba,SC,2015,2012,PSDB,0.10848931745131404
4207304,81434,Imbituba,SC,2016,2012,PSDB,0.10848931745131404
4207304,81434,Imbituba,SC,2017,2016,PT,0.24483730854225405
4207304,81434,Imbituba,SC,2018,2016,PT,0.24483730854225405
4207304,81434,Imbituba,SC,2019,2016,PT,0.24483730854225405
4207304,81434,Imbituba,SC,2020,2016,PT,0.24483730854225405
4207304,81434,Imbituba,SC,2021,2020,PSB,0.16713940101776925
4207304,81434,Imbituba,SC,2022,2020,PSB,0.16713940101776925
4207304,81434,Imbituba,SC,2023,2020,PSB,0.16713940101776925
4207403,81450,Imbuia,SC,2015,2012,PP,0.26611899427433405
4207403,81450,Imbuia,SC,2016,2012,PP,0.26611899427433405
4207403,81450,Imbuia,SC,2017,2016,PMDB,0.13699951760733237
4207403,81450,Imbuia,SC,2018,2016,PMDB,0.13699951760733237
4207403,81450,Imbuia,SC,2019,2016,PMDB,0.13699951760733237
4207403,81450,Imbuia,SC,2020,2016,PMDB,0.13699951760733237
4207403,81450,Imbuia,SC,2021,2020,MDB,0.03909026297085998
4207403,81450,Imbuia,SC,2022,2020,MDB,0.03909026297085998
4207403,81450,Imbuia,SC,2023,2020,MDB,0.03909026297085998
4207502,81477,Indaial,SC,2015,2012,PMDB,0.31107327531845125
4207502,81477,Indaial,SC,2016,2012,PMDB,0.31107327531845125
4207502,81477,Indaial,SC,2017,2016,PSDB,0.10762196045180632
4207502,81477,Indaial,SC,2018,2016,PSDB,0.10762196045180632
4207502,81477,Indaial,SC,2019,2016,PSDB,0.10762196045180632
4207502,81477,Indaial,SC,2020,2016,PSDB,0.10762196045180632
4207502,81477,Indaial,SC,2021,2020,PSDB,0.4623610063305671
4207502,81477,Indaial,SC,2022,2020,PSDB,0.4623610063305671
4207502,81477,Indaial,SC,2023,2020,PSDB,0.4623610063305671
4207577,81361,Iomerê,SC,2015,2012,PMDB,0.06816479400749063
4207577,81361,Iomerê,SC,2016,2012,PMDB,0.06816479400749063
4207577,81361,Iomerê,SC,2017,2016,PMDB,0.05287533770744886
4207577,81361,Iomerê,SC,2018,2016,PMDB,0.05287533770744886
4207577,81361,Iomerê,SC,2019,2016,PMDB,0.05287533770744886
4207577,81361,Iomerê,SC,2020,2016,PMDB,0.05287533770744886
4207577,81361,Iomerê,SC,2021,2020,PP,0.04098360655737704
4207577,81361,Iomerê,SC,2022,2020,PP,0.04098360655737704
4207577,81361,Iomerê,SC,2023,2020,PP,0.04098360655737704
4207601,81493,Ipira,SC,2015,2012,PT,NA
4207601,81493,Ipira,SC,2016,2012,PT,NA
4207601,81493,Ipira,SC,2017,2016,PT,0.2436085806641199
4207601,81493,Ipira,SC,2018,2016,PT,0.2436085806641199
4207601,81493,Ipira,SC,2019,2016,PT,0.2436085806641199
4207601,81493,Ipira,SC,2020,2016,PT,0.2436085806641199
4207601,81493,Ipira,SC,2021,2020,PL,0.05624629958555358
4207601,81493,Ipira,SC,2022,2020,PL,0.05624629958555358
4207601,81493,Ipira,SC,2023,2020,PL,0.05624629958555358
4207650,80020,Iporã Do Oeste,SC,2015,2012,PT,0.0966118752096612
4207650,80020,Iporã Do Oeste,SC,2016,2012,PT,0.0966118752096612
4207650,80020,Iporã Do Oeste,SC,2017,2016,PMDB,0.08679428942245296
4207650,80020,Iporã Do Oeste,SC,2018,2016,PMDB,0.08679428942245296
4207650,80020,Iporã Do Oeste,SC,2019,2016,PMDB,0.08679428942245296
4207650,80020,Iporã Do Oeste,SC,2020,2016,PMDB,0.08679428942245296
4207650,80020,Iporã Do Oeste,SC,2021,2020,PSD,0.3987523183274322
4207650,80020,Iporã Do Oeste,SC,2022,2020,PSD,0.3987523183274322
4207650,80020,Iporã Do Oeste,SC,2023,2020,PSD,0.3987523183274322
4207684,80829,Ipuaçu,SC,2015,2012,PSD,0.07798383262006657
4207684,80829,Ipuaçu,SC,2016,2012,PSD,0.07798383262006657
4207684,80829,Ipuaçu,SC,2017,2016,PT,0.2727272727272727
